Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
100,56.86283195917673,481.78174,2078.2171588853266,2063.371178493901
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
101,56.86283195917673,482.22922,2747.5927142856867,2747.5927142856867
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
102,56.86283195917673,492.43134,2683.1756134680377,2683.1756134680377
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
100,56.86283195917673,481.78174,2078.2171588853266,2063.371178493901
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
101,56.86283195917673,482.22922,2747.5927142856867,2747.5927142856867
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
102,56.86283195917673,492.43134,2683.1756134680377,2683.1756134680377
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
100,56.86283195917673,481.78174,2078.2171588853266,2063.371178493901
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
101,186.8949521911104,482.22922,2747.5927142856867,2617.560594053753
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
102,294.0369782405987,492.43134,2683.1756134680377,2576.0335874185494
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
103,56.86283195917673,520.7118,2213.429091250827,2450.603237532249
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
104,56.86283195917673,564.6312,1827.8590064423852,1827.8590064423852
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
105,56.86283195917673,618.18915,1663.4955010562114,1663.4955010562114
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
106,56.86283195917673,672.173,1635.149100328585,1635.149100328585
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
107,56.86283195917673,711.8989,1530.6791613261087,1530.6791613261087
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
108,56.86283195917673,737.619,1103.6758863617163,1103.6758863617163
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
109,56.86283195917673,751.56085,802.2447662055762,802.2447662055763
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
110,56.86283195917673,751.04114,772.562263736072,772.562263736072
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
111,56.86283195917673,739.4546,893.6296825487244,893.6296825487245
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
112,56.86283195917673,729.136,1862.7598745238822,1862.7598745238822
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
113,576.3735698008186,718.62726,3031.9169887125913,2512.4062508709494
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
114,65.08564614273973,687.7426,3210.8880172221916,3722.1759408802704
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
115,86.09213295086965,656.58307,2843.5261252636014,2822.5196384554715
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
116,63.85220206376016,633.0568,2408.9591144433853,2431.1990453304948
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
117,56.86283195917673,604.57904,2066.8579773504653,2073.8473474550487
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
118,56.86283195917673,566.8102,1765.397143038887,1765.397143038887
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
119,56.86283195917673,534.1494,1552.626422354625,1552.626422354625
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
120,56.86283195917673,514.0254,1402.8802559130304,1402.8802559130304
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
121,56.86283195917673,478.26523,1164.6627244970357,1164.6627244970357
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
122,56.86283195917673,439.1956,839.7616058385657,839.7616058385659
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
123,56.86283195917673,413.83,558.9242151522245,558.9242151522246
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
124,56.86283195917673,402.38315,450.0397205664004,450.0397205664004
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
125,56.86283195917673,405.34518,490.1221540454179,490.122154045418
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
126,56.86283195917673,425.13657,504.44310891089293,504.44310891089293
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
127,56.86283195917673,451.60114,443.98325568158003,443.98325568158003
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
128,56.86283195917673,490.13202,530.663682360661,530.6636823606611
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
129,56.86283195917673,537.96747,791.0010749208777,791.0010749208777
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
130,56.86283195917673,580.6883,993.4624576918519,993.462457691852
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
131,56.86283195917673,611.2446,1209.9180537604723,1209.9180537604723
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
132,56.86283195917673,634.983,1178.7085516171257,1178.7085516171257
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
133,56.86283195917673,653.4229,1018.1251778561701,1018.1251778561702
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
134,56.86283195917673,655.4079,1062.6910838216352,1062.6910838216352
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
135,56.86283195917673,652.6137,879.2841991244003,879.2841991244004
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
136,56.86283195917673,654.5466,781.7554836059222,781.7554836059223
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
137,56.86283195917673,661.3013,702.3659603232886,702.3659603232886
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
138,56.86283195917673,657.5756,688.899846258612,688.8998462586121
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
139,56.86283195917673,644.841,708.9244274073044,708.9244274073044
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
140,56.86283195917673,626.012,775.7479614955568,775.7479614955569
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
141,56.86283195917673,597.1377,742.2202083815896,742.2202083815896
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
142,56.86283195917673,557.92236,590.628006924966,590.628006924966
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
143,56.86283195917673,523.67316,487.8561725597354,487.8561725597354
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
144,56.86283195917673,502.44186,513.7138560738831,513.7138560738831
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
145,56.86283195917673,465.69193,592.339698072044,592.339698072044
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
146,56.86283195917673,425.26654,750.0933425702109,750.093342570211
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
147,56.86283195917673,398.50824,446.89883658903494,446.89883658903494
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
148,56.86283195917673,386.19147,207.63655149535148,207.6365514953515
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
149,56.86283195917673,388.3545,266.62200035462524,266.62200035462524
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
150,56.86283195917673,407.33066,313.5788618449464,313.5788618449464
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
151,56.86283195917673,433.76248,340.2473202431908,340.2473202431908
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
152,56.86283195917673,473.41992,309.783147197635,309.783147197635
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
153,56.86283195917673,523.16473,457.10596110911064,457.10596110911064
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
154,56.86283195917673,570.2092,699.8297689347236,699.8297689347237
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
155,56.86283195917673,603.79456,956.2938602265224,956.2938602265224
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
156,56.86283195917673,629.9938,1003.347493376095,1003.3474933760951
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
157,56.86283195917673,649.39844,913.0366330208797,913.0366330208797
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
158,56.86283195917673,652.4169,914.9134871570591,914.9134871570591
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
159,56.86283195917673,650.02026,926.9278855996358,926.9278855996358
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
160,56.86283195917673,652.3916,745.4786616196324,745.4786616196325
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
161,56.86283195917673,659.8301,970.1082192388473,970.1082192388474
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
162,56.86283195917673,656.73914,1291.7875483854086,1291.7875483854086
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
163,56.86283195917673,644.4772,947.487253426059,947.4872534260592
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
164,56.86283195917673,626.1551,786.3023061109767,786.3023061109768
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
165,56.86283195917673,597.45264,710.7343618951975,710.7343618951975
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
166,56.86283195917673,558.29724,637.689420497494,637.689420497494
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
167,56.86283195917673,524.263,532.8202476442058,532.8202476442059
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
168,56.86283195917673,503.1989,561.0388567408079,561.0388567408079
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
169,56.86283195917673,466.15604,623.3400959821073,623.3400959821074
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
170,56.86283195917673,425.4411,279.97426248181165,279.97426248181165
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
171,56.86283195917673,398.38535,167.60908452833056,167.60908452833056
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
172,56.86283195917673,386.46527,373.54651639261266,373.54651639261266
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
173,56.86283195917673,389.08948,495.6423739689465,495.6423739689465
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
174,56.86283195917673,408.68854,358.86142951368964,358.86142951368964
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
175,56.86283195917673,435.85034,736.0776660961639,736.077666096164
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
176,56.86283195917673,476.55276,895.2900754870975,895.2900754870975
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
177,56.86283195917673,527.7069,994.348216286494,994.3482162864941
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
178,56.86283195917673,578.12866,1140.7470839185494,1140.7470839185494
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
179,56.86283195917673,617.85284,1344.7377393140534,1344.7377393140534
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
180,56.86283195917673,652.25684,1465.946876958592,1465.946876958592
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
181,56.86283195917673,679.13153,972.0581012036141,972.0581012036141
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
182,56.86283195917673,685.2094,1161.6816619370054,1161.6816619370054
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
183,56.86283195917673,680.99603,1272.5734488390083,1272.5734488390083
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
184,56.86283195917673,678.8157,1393.8889382745501,1393.8889382745501
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
185,56.86283195917673,681.17926,1114.9102612900183,1114.9102612900183
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
186,56.86283195917673,673.99243,1116.2541995824395,1116.2541995824395
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
187,56.86283195917673,660.89087,1045.8800314186285,1045.8800314186285
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
188,56.86283195917673,644.6577,768.7971474247076,768.7971474247076
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
189,56.86283195917673,620.72,966.0235134383017,966.0235134383017
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
190,56.86283195917673,586.30334,986.6835624555792,986.6835624555792
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
191,56.86283195917673,555.8623,825.2241804376561,825.2241804376561
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
192,56.86283195917673,538.1253,634.0073493197525,634.0073493197526
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
193,56.86283195917673,504.25482,350.0915686596894,350.0915686596894
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
194,56.86283195917673,466.45856,228.91082040026458,228.91082040026458
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
195,56.86283195917673,441.70282,322.2017357884646,322.2017357884646
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
196,56.86283195917673,431.96048,401.4531799476768,401.4531799476768
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
197,56.86283195917673,437.7719,352.45741596879236,352.45741596879236
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
198,56.86283195917673,462.49045,333.24600801412015,333.24600801412015
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
199,56.86283195917673,496.09644,565.5465275075851,565.5465275075851
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
200,56.86283195917673,544.26447,1086.0930069440865,1086.0930069440865
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
201,56.86283195917673,603.62067,1017.53457897704,1017.5345789770402
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
202,56.86283195917673,658.5926,772.3970862010742,772.3970862010742
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
203,56.86283195917673,697.532,642.7383137187862,642.7383137187862
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
204,56.86283195917673,725.70703,560.4514465759811,560.4514465759812
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
205,56.86283195917673,743.3227,540.1358911699568,540.135891169957
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
206,56.86283195917673,740.0914,584.1152468182445,584.1152468182445
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
207,56.86283195917673,728.21356,450.84402832163613,450.84402832163613
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
208,56.86283195917673,720.0226,510.0051577861689,510.0051577861689
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
209,56.86283195917673,717.06946,549.1933918339121,549.1933918339121
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
210,56.86283195917673,705.46454,640.9123970418939,640.9123970418939
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
211,56.86283195917673,686.74,857.0214400182588,857.0214400182588
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
212,56.86283195917673,664.9536,714.3892348647513,714.3892348647514
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
213,56.86283195917673,635.69366,779.8540952679244,779.8540952679245
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
214,56.86283195917673,598.81836,733.1793137852304,733.1793137852305
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
215,56.86283195917673,566.91473,567.3304693375848,567.3304693375849
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
216,56.86283195917673,548.3155,434.4354564270697,434.4354564270697
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
217,56.86283195917673,514.6347,359.6431711362423,359.6431711362423
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
218,56.86283195917673,477.94598,308.980695087775,308.980695087775
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
219,56.86283195917673,454.3258,289.638026446605,289.638026446605
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
220,56.86283195917673,444.9751,287.76576537148566,287.76576537148566
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
221,56.86283195917673,450.24023,259.5680055572475,259.5680055572475
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
222,56.86283195917673,472.05,283.5941503711548,283.5941503711548
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
223,56.86283195917673,500.34943,518.3918967813579,518.3918967813579
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
224,56.86283195917673,540.3481,1210.624708046939,1210.624708046939
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
225,56.86283195917673,588.7972,1682.2518844194033,1682.2518844194033
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
226,56.86283195917673,630.6296,1804.6580370773506,1804.6580370773506
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
227,56.86283195917673,654.8526,1782.278934329856,1782.278934329856
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
228,56.86283195917673,671.5199,1783.2522315360254,1783.2522315360254
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
229,56.86283195917673,684.2638,1510.4755563613871,1510.4755563613871
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
230,56.86283195917673,684.21643,1128.8337314428813,1128.8337314428813
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
231,56.86283195917673,680.77057,918.1664659464916,918.1664659464916
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
232,56.86283195917673,682.5959,695.4786577478278,695.4786577478278
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
233,56.86283195917673,688.8613,647.9672341051828,647.9672341051828
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
234,56.86283195917673,684.3753,713.7853229863211,713.7853229863213
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
235,56.86283195917673,670.2622,755.935132574795,755.935132574795
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
236,56.86283195917673,650.0376,710.7125582480807,710.7125582480808
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
237,56.86283195917673,619.6458,650.7409595443906,650.7409595443908
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
238,56.86283195917673,579.46497,837.6592230350356,837.6592230350357
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
239,56.86283195917673,544.0061,772.284493982103,772.284493982103
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
240,56.86283195917673,520.94836,489.38684011715566,489.3868401171557
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
241,56.86283195917673,483.09924,377.72929492237824,377.72929492237824
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
242,56.86283195917673,441.57056,599.4267830190614,599.4267830190615
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
243,56.86283195917673,413.9945,746.0675840096476,746.0675840096476
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
244,56.86283195917673,401.47302,733.8908126284429,733.890812628443
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
245,56.86283195917673,403.9582,718.845982077883,718.845982077883
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
246,56.86283195917673,423.33298,328.07683327535767,328.07683327535767
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
247,56.86283195917673,450.41245,445.8116082358565,445.8116082358565
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
248,56.86283195917673,490.73456,569.6008766502792,569.6008766502794
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
249,56.86283195917673,540.8912,774.3214840290981,774.3214840290982
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
250,56.86283195917673,588.92285,1634.2844913485858,1634.2844913485858
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
251,56.86283195917673,622.9997,1541.8899696860278,1541.8899696860278
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
252,56.86283195917673,649.08044,902.3242545296016,902.3242545296016
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
253,56.86283195917673,667.79456,815.0745178623649,815.0745178623649
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
254,56.86283195917673,670.25397,752.9581929173453,752.9581929173453
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
255,56.86283195917673,666.9572,482.3262628127385,482.32626281273855
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
256,56.86283195917673,668.30994,412.1843881439488,412.1843881439488
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
257,56.86283195917673,674.29675,518.6133460030026,518.6133460030026
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
258,56.86283195917673,669.62115,723.7024750589335,723.7024750589335
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
259,56.86283195917673,656.2586,859.0539755315001,859.0539755315001
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
260,56.86283195917673,636.17523,701.6210213125576,701.6210213125576
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
100,56.86283195917673,481.78174,2078.2171588853266,2063.371178493901
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
101,86.74312253746302,482.22922,2747.5927142856867,2717.7124237074004
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
102,56.86283195917673,492.43134,2683.1756134680377,2713.055904046324
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
103,56.86283195917673,520.7118,2213.429091250827,2213.429091250827
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
100,73.68071295107552,481.78174,2078.2171588853266,2030.197363485094
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
101,307.6490767429609,482.22922,2747.5927142856867,2513.6243504938016
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
102,73.68071295107552,492.43134,2683.1756134680377,2917.1439772599233
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
103,73.68071295107552,520.7118,2213.429091250827,2213.429091250827
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
104,73.68071295107552,564.6312,1827.8590064423852,1827.8590064423852
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
105,73.68071295107552,618.18915,1663.4955010562114,1663.4955010562114
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
106,73.68071295107552,672.173,1635.149100328585,1635.149100328585
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
107,73.68071295107552,711.8989,1530.6791613261087,1530.6791613261087
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
108,73.68071295107552,737.619,1103.6758863617163,1103.6758863617163
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
109,73.68071295107552,751.56085,802.2447662055762,802.2447662055762
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
110,73.68071295107552,751.04114,772.562263736072,772.562263736072
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
111,73.68071295107552,739.4546,893.6296825487244,893.6296825487244
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
112,73.68071295107552,729.136,1862.7598745238822,1862.7598745238822
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
113,73.68071295107552,718.62726,3031.9169887125913,3031.916988712592
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
114,73.68071295107552,687.7426,3210.8880172221916,3210.8880172221916
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
115,199.86121004355664,656.58307,2843.5261252636014,2717.3456281711206
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
116,73.68071295107552,633.0568,2408.9591144433853,2535.1396115358666
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
117,73.68071295107552,604.57904,2066.8579773504653,2066.8579773504653
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
118,73.68071295107552,566.8102,1765.397143038887,1765.397143038887
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
119,73.68071295107552,534.1494,1552.626422354625,1552.626422354625
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
120,73.68071295107552,514.0254,1402.8802559130304,1402.8802559130304
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
121,73.68071295107552,478.26523,1164.6627244970357,1164.6627244970357
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
122,73.68071295107552,439.1956,839.7616058385657,839.7616058385657
Time,Level,Predicted Inflow,Actual Inflow,Actual Outflow
123,73.68071295107552,413.83,558.9242151522245,558.9242151522245
